timestamp,open,high,low,close,volume
2012-11-16 18:00:00+00:00,1.00282,1.00301,1.00076,1.00136,4707
2012-11-16 19:00:00+00:00,1.00134,1.00202,1.00113,1.00119,3044
2012-11-16 20:00:00+00:00,1.0012,1.00211,1.00092,1.00162,2873
2012-11-16 21:00:00+00:00,1.00161,1.00165,1.00021,1.00082,3375
2012-11-16 22:00:00+00:00,1.00083,1.00112,1.00067,1.00112,1821
2012-11-19 00:00:00+00:00,1.00109,1.00121,1.00008,1.00016,2493
2012-11-19 01:00:00+00:00,1.00015,1.00165,0.99999,1.00104,2899
2012-11-19 02:00:00+00:00,1.00104,1.00105,1.00009,1.00023,2466
2012-11-19 03:00:00+00:00,1.00023,1.00025,0.99996,1.00006,1747
2012-11-19 04:00:00+00:00,1.00007,1.00016,0.99962,0.9998,1404
2012-11-19 05:00:00+00:00,0.99978,1.00007,0.9997,0.99981,1193
2012-11-19 06:00:00+00:00,0.99979,1.00056,0.99953,1.00052,1929
2012-11-19 07:00:00+00:00,1.00057,1.00067,0.99996,1.00039,1903
2012-11-19 08:00:00+00:00,1.00039,1.0005,0.99956,0.99998,2619
2012-11-19 09:00:00+00:00,0.9999,1.00042,0.99922,0.99935,3585
2012-11-19 10:00:00+00:00,0.99934,0.99961,0.99907,0.99908,3137
2012-11-19 11:00:00+00:00,0.9991,0.99956,0.99854,0.99864,2919
2012-11-19 12:00:00+00:00,0.99861,0.99877,0.99788,0.99866,3324
2012-11-19 13:00:00+00:00,0.99867,0.99921,0.99805,0.99898,3259
2012-11-19 14:00:00+00:00,0.99901,0.99901,0.99641,0.99682,3921
2012-11-19 15:00:00+00:00,0.9968,0.99712,0.9959,0.99633,4464
2012-11-19 16:00:00+00:00,0.99633,0.99709,0.99536,0.99545,4908
2012-11-19 17:00:00+00:00,0.99545,0.99666,0.99545,0.99627,3998
2012-11-19 18:00:00+00:00,0.99626,0.99712,0.99604,0.99695,2969
2012-11-19 19:00:00+00:00,0.99693,0.99719,0.99662,0.9969,2292
2012-11-19 20:00:00+00:00,0.99682,0.99687,0.99634,0.99636,2091
2012-11-19 21:00:00+00:00,0.99635,0.99678,0.99632,0.99639,2294
2012-11-19 22:00:00+00:00,0.99637,0.99651,0.99599,0.99616,2240
2012-11-19 23:00:00+00:00,0.99616,0.99706,0.996,0.99675,2126
2012-11-20 00:00:00+00:00,0.99671,0.99695,0.99652,0.99685,2007
2012-11-20 01:00:00+00:00,0.99686,0.99706,0.99606,0.99631,2323
2012-11-20 02:00:00+00:00,0.99631,0.99692,0.99628,0.99641,2333
2012-11-20 03:00:00+00:00,0.9964,0.99654,0.99614,0.99618,1635
2012-11-20 04:00:00+00:00,0.99619,0.99625,0.99561,0.99586,2076
2012-11-20 05:00:00+00:00,0.99587,0.99611,0.99585,0.99606,1494
2012-11-20 06:00:00+00:00,0.99605,0.99629,0.99583,0.99586,1751
2012-11-20 07:00:00+00:00,0.99583,0.99667,0.99583,0.99664,2776
2012-11-20 08:00:00+00:00,0.99666,0.99704,0.99594,0.99695,2786
2012-11-20 09:00:00+00:00,0.99697,0.99744,0.99614,0.99739,3961
2012-11-20 10:00:00+00:00,0.99736,0.99765,0.9965,0.99753,3444
2012-11-20 11:00:00+00:00,0.99754,0.99771,0.99627,0.99656,3445
2012-11-20 12:00:00+00:00,0.99657,0.99692,0.99568,0.99576,3160
2012-11-20 13:00:00+00:00,0.99574,0.99725,0.9954,0.99688,3398
2012-11-20 14:00:00+00:00,0.99692,0.99706,0.99551,0.99663,3709
2012-11-20 15:00:00+00:00,0.99663,0.99756,0.99599,0.99656,4584
2012-11-20 16:00:00+00:00,0.99654,0.99787,0.99602,0.99771,4079
2012-11-20 17:00:00+00:00,0.99771,0.99801,0.99664,0.99689,4308
2012-11-20 18:00:00+00:00,0.99679,0.99816,0.99675,0.99768,3596
2012-11-20 19:00:00+00:00,0.99765,0.99899,0.99761,0.9983,3578
2012-11-20 20:00:00+00:00,0.99834,0.99841,0.99771,0.99795,2212
2012-11-20 21:00:00+00:00,0.99794,0.99794,0.99694,0.99709,2323
2012-11-20 22:00:00+00:00,0.99706,0.99724,0.99665,0.99667,1982
2012-11-20 23:00:00+00:00,0.99665,0.99732,0.99665,0.99671,1347
2012-11-21 00:00:00+00:00,0.99672,0.99694,0.99641,0.99656,1662
2012-11-21 01:00:00+00:00,0.99655,0.99678,0.99569,0.99655,2413
2012-11-21 02:00:00+00:00,0.99656,0.997,0.99647,0.99669,2250
2012-11-21 03:00:00+00:00,0.99668,0.99713,0.99651,0.99694,1854
2012-11-21 04:00:00+00:00,0.99696,0.99827,0.99636,0.99808,3211
2012-11-21 05:00:00+00:00,0.99807,0.99907,0.99806,0.99868,3029
2012-11-21 06:00:00+00:00,0.99868,0.99896,0.99822,0.99822,2334
2012-11-21 07:00:00+00:00,0.99824,0.99855,0.99793,0.99851,2400
2012-11-21 08:00:00+00:00,0.99851,0.9987,0.99784,0.99801,3474
2012-11-21 09:00:00+00:00,0.99804,0.99835,0.99694,0.99734,3664
2012-11-21 10:00:00+00:00,0.99733,0.99771,0.99663,0.99755,3259
2012-11-21 11:00:00+00:00,0.99755,0.99777,0.99675,0.99691,2927
2012-11-21 12:00:00+00:00,0.99686,0.99707,0.99633,0.99675,3328
2012-11-21 13:00:00+00:00,0.99673,0.99778,0.99662,0.99754,3101
2012-11-21 14:00:00+00:00,0.99755,0.99799,0.99694,0.997,3602
2012-11-21 15:00:00+00:00,0.99704,0.99729,0.99644,0.99706,4095
2012-11-21 16:00:00+00:00,0.99703,0.99796,0.99688,0.99759,4400
2012-11-21 17:00:00+00:00,0.99757,0.99847,0.99731,0.99791,3557
2012-11-21 18:00:00+00:00,0.99797,0.99815,0.99658,0.9966,2924
2012-11-21 19:00:00+00:00,0.99659,0.99704,0.9965,0.99656,2320
2012-11-21 20:00:00+00:00,0.99653,0.99668,0.99624,0.99644,2144
2012-11-21 21:00:00+00:00,0.99643,0.99653,0.9963,0.99644,1878
2012-11-21 22:00:00+00:00,0.99646,0.99664,0.99618,0.99619,1705
2012-11-21 23:00:00+00:00,0.99621,0.99653,0.99605,0.99639,1344
2012-11-22 00:00:00+00:00,0.99641,0.99644,0.99578,0.99587,2616
2012-11-22 01:00:00+00:00,0.99587,0.9963,0.99578,0.99601,2141
2012-11-22 02:00:00+00:00,0.996,0.99616,0.99547,0.99593,2271
2012-11-22 03:00:00+00:00,0.99594,0.99616,0.99573,0.99588,1754
2012-11-22 04:00:00+00:00,0.99588,0.99639,0.99565,0.99576,1498
2012-11-22 05:00:00+00:00,0.99575,0.99627,0.99558,0.99588,1648
2012-11-22 06:00:00+00:00,0.99591,0.99635,0.9958,0.99601,1639
2012-11-22 07:00:00+00:00,0.99602,0.99643,0.9958,0.9959,1797
2012-11-22 08:00:00+00:00,0.9959,0.99632,0.99535,0.99623,3074
2012-11-22 09:00:00+00:00,0.99616,0.99676,0.99597,0.99608,3261
2012-11-22 10:00:00+00:00,0.99613,0.99697,0.99563,0.99683,3189
2012-11-22 11:00:00+00:00,0.9968,0.99689,0.99626,0.9964,2857
2012-11-22 12:00:00+00:00,0.99634,0.99704,0.9962,0.99635,2624
2012-11-22 13:00:00+00:00,0.99638,0.99644,0.99518,0.99548,2871
2012-11-22 14:00:00+00:00,0.99547,0.99732,0.99528,0.99724,2963
2012-11-22 15:00:00+00:00,0.99724,0.99784,0.99658,0.99693,3138
2012-11-22 16:00:00+00:00,0.99699,0.99809,0.9967,0.9979,2580
2012-11-22 17:00:00+00:00,0.99794,0.99799,0.99685,0.99721,2280
2012-11-22 18:00:00+00:00,0.9972,0.99776,0.99716,0.99745,1674
2012-11-22 19:00:00+00:00,0.99744,0.99772,0.997,0.99752,1572
2012-11-22 20:00:00+00:00,0.99755,0.99755,0.99722,0.99731,1025
2012-11-22 21:00:00+00:00,0.99733,0.9975,0.99676,0.99698,1411
2012-11-22 22:00:00+00:00,0.99697,0.9975,0.99668,0.99694,1740
2012-11-22 23:00:00+00:00,0.99692,0.99751,0.99676,0.99747,1179
2012-11-23 00:00:00+00:00,0.99747,0.99762,0.99716,0.99761,1772
2012-11-23 01:00:00+00:00,0.99761,0.99781,0.99744,0.99747,1686
2012-11-23 02:00:00+00:00,0.99746,0.99768,0.99725,0.99761,1549
2012-11-23 03:00:00+00:00,0.99762,0.99777,0.9974,0.99754,1490
2012-11-23 04:00:00+00:00,0.99756,0.99772,0.99734,0.99761,1292
2012-11-23 05:00:00+00:00,0.9976,0.99807,0.99748,0.99769,1494
2012-11-23 06:00:00+00:00,0.99767,0.99788,0.99755,0.99769,1774
2012-11-23 07:00:00+00:00,0.99763,0.99799,0.99697,0.99714,2220
2012-11-23 08:00:00+00:00,0.99718,0.99727,0.99666,0.99697,2662
2012-11-23 09:00:00+00:00,0.99696,0.99753,0.99678,0.99722,3628
2012-11-23 10:00:00+00:00,0.99724,0.99755,0.99663,0.99696,3635
2012-11-23 11:00:00+00:00,0.99696,0.99741,0.99687,0.99716,2743
2012-11-23 12:00:00+00:00,0.99714,0.99752,0.9966,0.9968,2488
2012-11-23 13:00:00+00:00,0.99682,0.99705,0.99655,0.99664,2535
2012-11-23 14:00:00+00:00,0.99664,0.99729,0.9962,0.99714,4046
2012-11-23 15:00:00+00:00,0.99717,0.99768,0.99531,0.99571,4538
2012-11-23 16:00:00+00:00,0.9957,0.99575,0.99247,0.99264,5325
2012-11-23 17:00:00+00:00,0.99268,0.99291,0.99174,0.99263,4353
2012-11-23 18:00:00+00:00,0.99264,0.99274,0.99143,0.99156,4163
2012-11-23 19:00:00+00:00,0.99155,0.99201,0.99153,0.99194,1946
2012-11-23 20:00:00+00:00,0.99197,0.99287,0.99182,0.99253,1619
2012-11-23 21:00:00+00:00,0.99251,0.99263,0.99193,0.99197,1380
2012-11-23 22:00:00+00:00,0.99195,0.99273,0.99152,0.99273,1628
2012-11-23 23:00:00+00:00,0.99271,0.99271,0.99271,0.99271,1
2012-11-26 00:00:00+00:00,0.99243,0.99366,0.99227,0.99323,1963
2012-11-26 01:00:00+00:00,0.99322,0.99332,0.99209,0.99283,2328
2012-11-26 02:00:00+00:00,0.99282,0.99334,0.99251,0.99331,1992
2012-11-26 03:00:00+00:00,0.99331,0.99346,0.99283,0.99291,1842
2012-11-26 04:00:00+00:00,0.99289,0.99294,0.99186,0.99216,1814
2012-11-26 05:00:00+00:00,0.99217,0.99284,0.99171,0.99213,1796
2012-11-26 06:00:00+00:00,0.99214,0.99258,0.99191,0.99231,2021
2012-11-26 07:00:00+00:00,0.99237,0.99275,0.992,0.99211,2254
2012-11-26 08:00:00+00:00,0.99211,0.99262,0.99164,0.99207,2845
2012-11-26 09:00:00+00:00,0.99208,0.99362,0.99177,0.99319,3946
2012-11-26 10:00:00+00:00,0.99317,0.99371,0.99298,0.9933,2946
2012-11-26 11:00:00+00:00,0.99329,0.99349,0.99253,0.99328,2784
2012-11-26 12:00:00+00:00,0.99329,0.99367,0.99273,0.99335,2936
2012-11-26 13:00:00+00:00,0.99336,0.99359,0.9931,0.99327,3006
2012-11-26 14:00:00+00:00,0.99331,0.99408,0.99323,0.99387,3198
2012-11-26 15:00:00+00:00,0.99386,0.99496,0.9938,0.99429,4160
