timestamp,open,high,low,close,volume
2012-11-16 08:00:00+00:00,0.80439,0.80442,0.80292,0.80313,4753
2012-11-16 09:00:00+00:00,0.80311,0.8035,0.80242,0.80262,5351
2012-11-16 10:00:00+00:00,0.80265,0.80272,0.802,0.80236,5217
2012-11-16 11:00:00+00:00,0.80234,0.80313,0.80212,0.80308,4916
2012-11-16 12:00:00+00:00,0.80309,0.80374,0.80292,0.80307,4319
2012-11-16 13:00:00+00:00,0.80302,0.80331,0.80245,0.80298,4586
2012-11-16 14:00:00+00:00,0.80294,0.80316,0.80212,0.80229,5064
2012-11-16 15:00:00+00:00,0.80234,0.80277,0.80206,0.8022,5228
2012-11-16 16:00:00+00:00,0.80218,0.80232,0.80089,0.80172,6440
2012-11-16 17:00:00+00:00,0.80176,0.80184,0.80112,0.80135,5829
2012-11-16 18:00:00+00:00,0.80137,0.80191,0.80111,0.80158,4874
2012-11-16 19:00:00+00:00,0.8016,0.8021,0.80111,0.80139,3795
2012-11-16 20:00:00+00:00,0.80142,0.80142,0.80089,0.80118,2165
2012-11-16 21:00:00+00:00,0.80116,0.80182,0.80097,0.80142,2153
2012-11-16 22:00:00+00:00,0.80143,0.80219,0.80141,0.80205,1720
2012-11-19 00:00:00+00:00,0.80165,0.80243,0.80159,0.80238,2627
2012-11-19 01:00:00+00:00,0.8024,0.80252,0.80181,0.80216,2312
2012-11-19 02:00:00+00:00,0.80214,0.80231,0.80146,0.80147,2059
2012-11-19 03:00:00+00:00,0.80146,0.80231,0.80141,0.80208,1701
2012-11-19 04:00:00+00:00,0.80209,0.80213,0.80167,0.80173,1320
2012-11-19 05:00:00+00:00,0.80174,0.80183,0.80127,0.80138,1036
2012-11-19 06:00:00+00:00,0.80141,0.80189,0.80122,0.80176,2149
2012-11-19 07:00:00+00:00,0.80176,0.80221,0.80134,0.80205,2613
2012-11-19 08:00:00+00:00,0.80202,0.8028,0.80176,0.80253,4081
2012-11-19 09:00:00+00:00,0.80251,0.80372,0.80163,0.80344,5514
2012-11-19 10:00:00+00:00,0.80342,0.80367,0.80278,0.8034,4568
2012-11-19 11:00:00+00:00,0.80338,0.80365,0.80215,0.80236,4269
2012-11-19 12:00:00+00:00,0.8024,0.8032,0.80208,0.80303,4207
2012-11-19 13:00:00+00:00,0.80305,0.80319,0.80269,0.80295,3953
2012-11-19 14:00:00+00:00,0.80287,0.80338,0.8028,0.80307,4445
2012-11-19 15:00:00+00:00,0.8031,0.80388,0.80261,0.80336,5201
2012-11-19 16:00:00+00:00,0.80339,0.80542,0.80337,0.80524,6105
2012-11-19 17:00:00+00:00,0.80525,0.80534,0.80455,0.8049,4442
2012-11-19 18:00:00+00:00,0.80487,0.80537,0.80448,0.80463,3075
2012-11-19 19:00:00+00:00,0.80462,0.80514,0.80454,0.80503,2941
2012-11-19 20:00:00+00:00,0.80499,0.80524,0.8048,0.80521,1696
2012-11-19 21:00:00+00:00,0.80522,0.80531,0.80495,0.80527,1628
2012-11-19 22:00:00+00:00,0.80528,0.80545,0.80516,0.80535,1522
2012-11-19 23:00:00+00:00,0.80535,0.80536,0.80251,0.80339,3769
2012-11-20 00:00:00+00:00,0.80337,0.80392,0.80311,0.80316,1965
2012-11-20 01:00:00+00:00,0.80317,0.80407,0.80308,0.80388,1618
2012-11-20 02:00:00+00:00,0.80389,0.80418,0.80356,0.80372,1451
2012-11-20 03:00:00+00:00,0.80373,0.80382,0.80345,0.80351,1142
2012-11-20 04:00:00+00:00,0.80349,0.80473,0.80333,0.80435,1984
2012-11-20 05:00:00+00:00,0.80434,0.80444,0.80369,0.80381,1486
2012-11-20 06:00:00+00:00,0.8038,0.80412,0.80368,0.80394,2333
2012-11-20 07:00:00+00:00,0.80391,0.80398,0.8032,0.80356,2996
2012-11-20 08:00:00+00:00,0.80357,0.80448,0.80334,0.80358,4509
2012-11-20 09:00:00+00:00,0.80358,0.80502,0.80313,0.80406,5791
2012-11-20 10:00:00+00:00,0.80405,0.80474,0.80382,0.80419,4732
2012-11-20 11:00:00+00:00,0.80417,0.80473,0.80409,0.80433,5068
2012-11-20 12:00:00+00:00,0.80434,0.80458,0.80375,0.80447,4609
2012-11-20 13:00:00+00:00,0.80443,0.80456,0.80392,0.8044,5022
2012-11-20 14:00:00+00:00,0.8044,0.80511,0.80415,0.80449,5334
2012-11-20 15:00:00+00:00,0.80444,0.80455,0.8035,0.80427,5430
2012-11-20 16:00:00+00:00,0.80426,0.80491,0.80395,0.80433,5031
2012-11-20 17:00:00+00:00,0.80429,0.80523,0.80424,0.80452,5000
2012-11-20 18:00:00+00:00,0.80447,0.80484,0.8037,0.80419,4222
2012-11-20 19:00:00+00:00,0.80419,0.8045,0.80378,0.80417,3861
2012-11-20 20:00:00+00:00,0.80415,0.8045,0.80408,0.80449,1909
2012-11-20 21:00:00+00:00,0.8045,0.80492,0.80439,0.80476,1720
2012-11-20 22:00:00+00:00,0.80475,0.80493,0.80461,0.80462,1363
2012-11-20 23:00:00+00:00,0.8046,0.80471,0.80437,0.80443,1509
2012-11-21 00:00:00+00:00,0.80444,0.80479,0.80433,0.80453,1262
2012-11-21 01:00:00+00:00,0.80452,0.80459,0.80427,0.8045,1747
2012-11-21 02:00:00+00:00,0.80452,0.80455,0.80391,0.80415,1680
2012-11-21 03:00:00+00:00,0.80416,0.8043,0.80377,0.80391,1416
2012-11-21 04:00:00+00:00,0.80392,0.80487,0.8016,0.80198,3037
2012-11-21 05:00:00+00:00,0.80197,0.80199,0.80047,0.80147,2999
2012-11-21 06:00:00+00:00,0.80151,0.80201,0.80132,0.80181,3566
2012-11-21 07:00:00+00:00,0.8018,0.80277,0.80158,0.80252,3723
2012-11-21 08:00:00+00:00,0.80249,0.80283,0.80172,0.80271,5268
2012-11-21 09:00:00+00:00,0.8027,0.80285,0.80188,0.80282,5235
2012-11-21 10:00:00+00:00,0.80282,0.8038,0.80243,0.80287,5664
2012-11-21 11:00:00+00:00,0.80286,0.80409,0.80285,0.804,4820
2012-11-21 12:00:00+00:00,0.80401,0.80465,0.80363,0.80368,5228
2012-11-21 13:00:00+00:00,0.80369,0.80381,0.80303,0.80334,4576
2012-11-21 14:00:00+00:00,0.80329,0.80398,0.80326,0.80391,5286
2012-11-21 15:00:00+00:00,0.8039,0.8048,0.80386,0.80462,5586
2012-11-21 16:00:00+00:00,0.80463,0.80503,0.80395,0.80431,5742
2012-11-21 17:00:00+00:00,0.80433,0.80455,0.80391,0.80424,4507
2012-11-21 18:00:00+00:00,0.80422,0.80469,0.80413,0.80451,3528
2012-11-21 19:00:00+00:00,0.80446,0.8046,0.80423,0.8044,2435
2012-11-21 20:00:00+00:00,0.8044,0.8044,0.80391,0.80398,1487
2012-11-21 21:00:00+00:00,0.80399,0.80407,0.80361,0.80369,1281
2012-11-21 22:00:00+00:00,0.80368,0.80418,0.80367,0.80405,1317
2012-11-21 23:00:00+00:00,0.80406,0.80412,0.80369,0.80378,1478
2012-11-22 00:00:00+00:00,0.8038,0.80569,0.80378,0.80547,2468
2012-11-22 01:00:00+00:00,0.80546,0.80546,0.80474,0.80496,1924
2012-11-22 02:00:00+00:00,0.80495,0.80519,0.80455,0.80474,2268
2012-11-22 03:00:00+00:00,0.80477,0.80492,0.80421,0.80457,1575
2012-11-22 04:00:00+00:00,0.80458,0.80469,0.80423,0.80452,1396
2012-11-22 05:00:00+00:00,0.80453,0.80463,0.80417,0.8044,1805
2012-11-22 06:00:00+00:00,0.80441,0.80503,0.80441,0.80503,2225
2012-11-22 07:00:00+00:00,0.80502,0.80503,0.80459,0.80488,1920
2012-11-22 08:00:00+00:00,0.80488,0.80541,0.80445,0.80478,4256
2012-11-22 09:00:00+00:00,0.8048,0.80552,0.8042,0.80526,5689
2012-11-22 10:00:00+00:00,0.80522,0.80555,0.8048,0.80549,5055
2012-11-22 11:00:00+00:00,0.80543,0.8067,0.80518,0.80638,4802
2012-11-22 12:00:00+00:00,0.80636,0.80726,0.80614,0.80698,4346
2012-11-22 13:00:00+00:00,0.80697,0.80791,0.80676,0.80767,4197
2012-11-22 14:00:00+00:00,0.80762,0.8085,0.80737,0.80795,4220
2012-11-22 15:00:00+00:00,0.80795,0.80844,0.80707,0.80731,4811
2012-11-22 16:00:00+00:00,0.80735,0.80845,0.80705,0.80794,4359
2012-11-22 17:00:00+00:00,0.80795,0.80847,0.80767,0.80801,3845
2012-11-22 18:00:00+00:00,0.80803,0.8081,0.80722,0.80732,3513
2012-11-22 19:00:00+00:00,0.80732,0.80805,0.80706,0.80739,3506
2012-11-22 20:00:00+00:00,0.80741,0.80824,0.8073,0.80817,2046
2012-11-22 21:00:00+00:00,0.80818,0.80834,0.80744,0.80793,2375
2012-11-22 22:00:00+00:00,0.80793,0.80829,0.80767,0.80816,2189
2012-11-22 23:00:00+00:00,0.80815,0.80821,0.80768,0.8079,1465
2012-11-23 00:00:00+00:00,0.80789,0.80795,0.80735,0.80768,1512
2012-11-23 01:00:00+00:00,0.80769,0.80769,0.80731,0.80768,1292
2012-11-23 02:00:00+00:00,0.80766,0.80777,0.80744,0.80774,980
2012-11-23 03:00:00+00:00,0.80775,0.80797,0.80764,0.80773,1083
2012-11-23 04:00:00+00:00,0.80774,0.80791,0.80759,0.80786,1041
2012-11-23 05:00:00+00:00,0.80784,0.80803,0.80774,0.80782,780
2012-11-23 06:00:00+00:00,0.80783,0.80802,0.80763,0.80789,1582
2012-11-23 07:00:00+00:00,0.80788,0.80832,0.80774,0.80813,2651
2012-11-23 08:00:00+00:00,0.80814,0.80864,0.80766,0.80843,4238
2012-11-23 09:00:00+00:00,0.80844,0.80856,0.80765,0.80802,5584
2012-11-23 10:00:00+00:00,0.80801,0.81005,0.808,0.80954,5558
2012-11-23 11:00:00+00:00,0.80953,0.80957,0.80861,0.80936,4668
2012-11-23 12:00:00+00:00,0.80933,0.80969,0.80888,0.80959,4387
2012-11-23 13:00:00+00:00,0.80958,0.81014,0.80947,0.81013,3917
2012-11-23 14:00:00+00:00,0.81011,0.81081,0.80989,0.81064,5506
2012-11-23 15:00:00+00:00,0.8107,0.81075,0.80913,0.80981,5621
2012-11-23 16:00:00+00:00,0.80973,0.8105,0.8093,0.80931,6067
2012-11-23 17:00:00+00:00,0.8093,0.80942,0.80808,0.80826,4840
2012-11-23 18:00:00+00:00,0.80829,0.80956,0.80809,0.80902,5453
2012-11-23 19:00:00+00:00,0.80902,0.80921,0.80869,0.80889,3229
2012-11-23 20:00:00+00:00,0.80889,0.80908,0.80878,0.80885,1205
2012-11-23 21:00:00+00:00,0.80887,0.80943,0.80872,0.8092,1348
2012-11-23 22:00:00+00:00,0.80918,0.80938,0.80857,0.80874,2016
2012-11-23 23:00:00+00:00,0.80874,0.80874,0.80874,0.80874,1
2012-11-26 00:00:00+00:00,0.80946,0.80946,0.80854,0.80911,1652
2012-11-26 01:00:00+00:00,0.80913,0.80914,0.80837,0.80854,1666
2012-11-26 02:00:00+00:00,0.80853,0.80866,0.80819,0.80827,1599
2012-11-26 03:00:00+00:00,0.80828,0.80832,0.80799,0.80812,1381
2012-11-26 04:00:00+00:00,0.80811,0.80856,0.80797,0.80851,1381
2012-11-26 05:00:00+00:00,0.8085,0.80889,0.80815,0.80865,1156
2012-11-26 06:00:00+00:00,0.80868,0.80895,0.80835,0.80866,2267
2012-11-26 07:00:00+00:00,0.80867,0.80886,0.80801,0.8087,3042
2012-11-26 08:00:00+00:00,0.80869,0.80971,0.80836,0.80924,4385
2012-11-26 09:00:00+00:00,0.80927,0.80999,0.80887,0.80907,5328
2012-11-26 10:00:00+00:00,0.80908,0.80992,0.80879,0.80988,5042
2012-11-26 11:00:00+00:00,0.80989,0.80997,0.8089,0.80929,4537
2012-11-26 12:00:00+00:00,0.80926,0.80971,0.80873,0.80944,4738
2012-11-26 13:00:00+00:00,0.80944,0.8099,0.80914,0.8096,4460
2012-11-26 14:00:00+00:00,0.80962,0.81012,0.80925,0.80976,4625
2012-11-26 15:00:00+00:00,0.8098,0.80992,0.8091,0.8097,5029
2012-11-26 16:00:00+00:00,0.80967,0.81086,0.80861,0.80901,5795
2012-11-26 17:00:00+00:00,0.80903,0.80979,0.809,0.80959,4032
2012-11-26 18:00:00+00:00,0.8096,0.80985,0.80897,0.80897,3441
2012-11-26 19:00:00+00:00,0.80898,0.8095,0.80892,0.8095,2912
2012-11-26 20:00:00+00:00,0.80949,0.8095,0.80901,0.80904,1686
2012-11-26 21:00:00+00:00,0.80902,0.80927,0.80893,0.80916,1582
2012-11-26 22:00:00+00:00,0.80914,0.80929,0.80891,0.80927,1400
2012-11-26 23:00:00+00:00,0.80925,0.8112,0.80914,0.81031,3316
2012-11-27 00:00:00+00:00,0.81031,0.81035,0.8092,0.80998,2010
2012-11-27 01:00:00+00:00,0.80999,0.81089,0.80966,0.80996,2600
2012-11-27 02:00:00+00:00,0.80997,0.81027,0.80908,0.80922,2038
2012-11-27 03:00:00+00:00,0.80923,0.80958,0.80918,0.80945,1272
2012-11-27 04:00:00+00:00,0.80947,0.80966,0.80914,0.80949,1273
2012-11-27 05:00:00+00:00,0.8095,0.80982,0.80936,0.80968,1322
2012-11-27 06:00:00+00:00,0.80967,0.81001,0.80931,0.80955,2706
