timestamp,open,high,low,close,volume
2012-11-29 01:00:00+00:00,0.92932,0.9299,0.92925,0.92978,2509
2012-11-29 02:00:00+00:00,0.92979,0.92981,0.92908,0.92909,2150
2012-11-29 03:00:00+00:00,0.9291,0.92928,0.92882,0.92924,2204
2012-11-29 04:00:00+00:00,0.92925,0.92944,0.92898,0.92938,1562
2012-11-29 05:00:00+00:00,0.92939,0.92952,0.92904,0.92947,1742
2012-11-29 06:00:00+00:00,0.92946,0.92958,0.92889,0.9295,2603
2012-11-29 07:00:00+00:00,0.92951,0.93029,0.92937,0.93001,2720
2012-11-29 08:00:00+00:00,0.93004,0.93027,0.92853,0.92856,3611
2012-11-29 09:00:00+00:00,0.92853,0.92881,0.92743,0.92786,5578
2012-11-29 10:00:00+00:00,0.92786,0.92809,0.92675,0.92728,4674
2012-11-29 11:00:00+00:00,0.92728,0.92782,0.92656,0.92708,3722
2012-11-29 12:00:00+00:00,0.92711,0.92742,0.92657,0.9272,1831
2012-11-29 13:00:00+00:00,0.92719,0.92759,0.92629,0.92669,2220
2012-11-29 14:00:00+00:00,0.92666,0.92728,0.92631,0.92713,2904
2012-11-29 15:00:00+00:00,0.92717,0.92721,0.92572,0.92582,2578
2012-11-29 16:00:00+00:00,0.92585,0.92842,0.92532,0.92756,3780
2012-11-29 17:00:00+00:00,0.92756,0.92972,0.92711,0.9293,2960
2012-11-29 18:00:00+00:00,0.92931,0.92933,0.92767,0.92786,1979
2012-11-29 19:00:00+00:00,0.92787,0.92811,0.9275,0.92781,1177
2012-11-29 20:00:00+00:00,0.92782,0.92815,0.92768,0.92791,673
2012-11-29 21:00:00+00:00,0.9279,0.92804,0.92757,0.92766,741
2012-11-29 22:00:00+00:00,0.92765,0.92782,0.9273,0.92733,662
2012-11-29 23:00:00+00:00,0.92731,0.9276,0.92721,0.92752,1050
2012-11-30 00:00:00+00:00,0.9275,0.92803,0.9275,0.92793,609
2012-11-30 01:00:00+00:00,0.92792,0.92807,0.92751,0.92762,690
2012-11-30 02:00:00+00:00,0.92761,0.9277,0.92673,0.92678,1100
2012-11-30 03:00:00+00:00,0.92679,0.92704,0.92589,0.92658,2152
2012-11-30 04:00:00+00:00,0.92659,0.92701,0.92652,0.92654,1942
2012-11-30 05:00:00+00:00,0.92653,0.927,0.92617,0.92656,2076
2012-11-30 06:00:00+00:00,0.92655,0.92695,0.92611,0.92624,2912
2012-11-30 07:00:00+00:00,0.92624,0.92669,0.92573,0.92656,3165
2012-11-30 08:00:00+00:00,0.92655,0.9269,0.92454,0.92514,4994
2012-11-30 09:00:00+00:00,0.92513,0.92589,0.92477,0.92539,5164
2012-11-30 10:00:00+00:00,0.92542,0.92697,0.92525,0.92645,4859
2012-11-30 11:00:00+00:00,0.92647,0.92708,0.92586,0.92653,4723
2012-11-30 12:00:00+00:00,0.92657,0.92658,0.92532,0.92615,4361
2012-11-30 13:00:00+00:00,0.92613,0.92823,0.92601,0.92789,5650
2012-11-30 14:00:00+00:00,0.92784,0.92915,0.92748,0.92838,5543
2012-11-30 15:00:00+00:00,0.92838,0.92881,0.92701,0.92732,5503
2012-11-30 16:00:00+00:00,0.92735,0.9274,0.92545,0.92635,6375
2012-11-30 17:00:00+00:00,0.92636,0.92669,0.92588,0.92637,5183
2012-11-30 18:00:00+00:00,0.92637,0.92709,0.92618,0.92681,4085
2012-11-30 19:00:00+00:00,0.92679,0.92705,0.92645,0.92664,3433
2012-11-30 20:00:00+00:00,0.92667,0.92728,0.92665,0.92708,2747
2012-11-30 21:00:00+00:00,0.92707,0.9272,0.92639,0.92662,2816
2012-11-30 22:00:00+00:00,0.92663,0.92814,0.92646,0.92779,2833
2012-12-03 00:00:00+00:00,0.92737,0.92779,0.92722,0.92727,3166
2012-12-03 01:00:00+00:00,0.92724,0.92747,0.92671,0.92677,2425
2012-12-03 02:00:00+00:00,0.92677,0.92699,0.92436,0.92479,3277
2012-12-03 03:00:00+00:00,0.92481,0.92508,0.92443,0.9248,2733
2012-12-03 04:00:00+00:00,0.92481,0.92523,0.92476,0.92488,1817
2012-12-03 05:00:00+00:00,0.92486,0.92514,0.92469,0.92501,1350
2012-12-03 06:00:00+00:00,0.92501,0.9259,0.92494,0.9253,3109
2012-12-03 07:00:00+00:00,0.92538,0.92621,0.92535,0.92556,2707
2012-12-03 08:00:00+00:00,0.92557,0.92599,0.92466,0.92505,3635
2012-12-03 09:00:00+00:00,0.92503,0.92595,0.92456,0.92538,5222
2012-12-03 10:00:00+00:00,0.92537,0.92557,0.92405,0.925,4952
2012-12-03 11:00:00+00:00,0.92502,0.92564,0.92488,0.92525,4180
2012-12-03 12:00:00+00:00,0.92525,0.92584,0.92494,0.92557,4271
2012-12-03 13:00:00+00:00,0.92556,0.92667,0.92477,0.92579,5852
2012-12-03 14:00:00+00:00,0.92581,0.92661,0.92511,0.92606,5400
2012-12-03 15:00:00+00:00,0.92604,0.92703,0.92599,0.92614,5113
2012-12-03 16:00:00+00:00,0.92616,0.92649,0.92422,0.92446,5765
2012-12-03 17:00:00+00:00,0.92448,0.92552,0.92439,0.92496,4879
2012-12-03 18:00:00+00:00,0.92497,0.92562,0.92444,0.92559,3484
2012-12-03 19:00:00+00:00,0.92554,0.9256,0.92465,0.92545,3078
2012-12-03 20:00:00+00:00,0.92542,0.92567,0.92525,0.92556,2374
2012-12-03 21:00:00+00:00,0.92555,0.92606,0.92553,0.92568,2709
2012-12-03 22:00:00+00:00,0.92568,0.9258,0.92542,0.92547,1973
2012-12-03 23:00:00+00:00,0.92547,0.92569,0.92505,0.92525,2618
2012-12-04 00:00:00+00:00,0.92523,0.9258,0.92464,0.92468,1972
2012-12-04 01:00:00+00:00,0.92469,0.92618,0.92469,0.92615,2212
2012-12-04 02:00:00+00:00,0.92614,0.92638,0.92575,0.92635,1970
2012-12-04 03:00:00+00:00,0.92636,0.92653,0.92593,0.92607,2032
2012-12-04 04:00:00+00:00,0.92606,0.92625,0.9254,0.92574,2769
2012-12-04 05:00:00+00:00,0.92573,0.92618,0.92536,0.9259,1973
2012-12-04 06:00:00+00:00,0.92592,0.92648,0.92575,0.92626,2437
2012-12-04 07:00:00+00:00,0.92625,0.92641,0.92508,0.92526,3156
2012-12-04 08:00:00+00:00,0.92528,0.92605,0.92504,0.92519,4548
2012-12-04 09:00:00+00:00,0.92521,0.9266,0.92446,0.92645,5612
2012-12-04 10:00:00+00:00,0.92646,0.9286,0.92612,0.9284,5550
2012-12-04 11:00:00+00:00,0.92845,0.92929,0.92599,0.92647,5336
2012-12-04 12:00:00+00:00,0.92645,0.92756,0.92643,0.92743,4135
2012-12-04 13:00:00+00:00,0.92744,0.92794,0.92647,0.9267,5123
2012-12-04 14:00:00+00:00,0.92671,0.92719,0.92575,0.92643,5789
2012-12-04 15:00:00+00:00,0.92646,0.92729,0.9261,0.92684,5532
2012-12-04 16:00:00+00:00,0.92685,0.92699,0.92575,0.92604,5861
2012-12-04 17:00:00+00:00,0.92607,0.92749,0.92596,0.92716,5106
2012-12-04 18:00:00+00:00,0.92717,0.92724,0.92601,0.92638,4259
2012-12-04 19:00:00+00:00,0.92637,0.9268,0.92605,0.92665,3353
2012-12-04 20:00:00+00:00,0.92662,0.92676,0.92582,0.92592,2821
2012-12-04 21:00:00+00:00,0.92591,0.92638,0.92585,0.92631,1862
2012-12-04 22:00:00+00:00,0.9263,0.92657,0.92613,0.9263,2141
2012-12-04 23:00:00+00:00,0.92639,0.92674,0.92622,0.92663,2115
2012-12-05 00:00:00+00:00,0.92664,0.92695,0.92639,0.9264,1995
2012-12-05 01:00:00+00:00,0.9264,0.92666,0.92536,0.92633,2983
2012-12-05 02:00:00+00:00,0.92634,0.92669,0.92632,0.92642,2118
2012-12-05 03:00:00+00:00,0.92644,0.92715,0.9259,0.92703,2936
2012-12-05 04:00:00+00:00,0.92702,0.9274,0.92638,0.92687,2773
2012-12-05 05:00:00+00:00,0.92688,0.92688,0.92576,0.92598,2321
2012-12-05 06:00:00+00:00,0.92599,0.92627,0.92549,0.92624,1462
2012-12-05 07:00:00+00:00,0.92625,0.92626,0.92567,0.9258,1258
2012-12-05 08:00:00+00:00,0.92587,0.9261,0.92529,0.92562,1312
2012-12-05 09:00:00+00:00,0.92557,0.92688,0.925,0.92658,2186
2012-12-05 10:00:00+00:00,0.92657,0.92789,0.92615,0.92776,2112
2012-12-05 11:00:00+00:00,0.92775,0.92889,0.92747,0.92846,1856
2012-12-05 12:00:00+00:00,0.92848,0.92994,0.92807,0.92859,1994
2012-12-05 13:00:00+00:00,0.92859,0.92961,0.92761,0.92771,2415
2012-12-05 14:00:00+00:00,0.92774,0.92868,0.9274,0.92779,2534
2012-12-05 15:00:00+00:00,0.92787,0.9284,0.92724,0.92758,2496
2012-12-05 16:00:00+00:00,0.92757,0.92783,0.92639,0.92734,3058
2012-12-05 17:00:00+00:00,0.92735,0.92748,0.92566,0.9262,4165
2012-12-05 18:00:00+00:00,0.92619,0.92637,0.92554,0.92619,4163
2012-12-05 19:00:00+00:00,0.92619,0.92625,0.92572,0.92598,2915
2012-12-05 20:00:00+00:00,0.92601,0.92637,0.92595,0.92611,1719
2012-12-05 21:00:00+00:00,0.92611,0.92639,0.92577,0.92622,2024
2012-12-05 22:00:00+00:00,0.92622,0.92659,0.92614,0.92629,2563
2012-12-05 23:00:00+00:00,0.92628,0.92642,0.92573,0.92619,3137
2012-12-06 00:00:00+00:00,0.92619,0.92668,0.92616,0.92648,2122
2012-12-06 01:00:00+00:00,0.92649,0.92698,0.9259,0.92698,2571
2012-12-06 02:00:00+00:00,0.92699,0.92755,0.92624,0.92677,3248
2012-12-06 03:00:00+00:00,0.9268,0.92695,0.92637,0.92678,2179
